a0:ab:1b:61:6b:36,Bezeq_WiFi,2017-10-27 16:24:52,-96,32.16773176,34.80302721,39,
62:ff:d4:7b:ee:4f,Bezeq Free RA583B,2017-10-27 16:26:37,-94,32.17324726,34.80921234,39,
72:0c:c8:10:c8:12,Bezeq Free D02536,2017-10-27 16:25:25,-93,32.1677094,34.80591024,32,
72:2b:8c:99:02:06,Bezeq Free NA1F34,2017-10-27 16:21:33,-93,32.1707069,34.80079707,29,
5c:d9:98:c5:c5:a2,Bezeq-N_c5c5a1,2017-10-27 16:19:59,-93,32.16825198,34.80351026,38,
62:a3:86:0a:53:52,Bezeq Free 0a5352,2017-10-27 16:23:28,-93,32.16896675,34.80022497,25,
62:8d:78:50:6a:13,BezeqFree,2017-10-27 16:25:13,-92,32.16799787,34.80501351,31,
6a:12:f5:84:50:41,BezeqFree,2017-10-27 16:25:19,-91,32.16787842,34.80562835,33,
6a:12:f5:f9:5e:71,BezeqFree,2017-10-27 16:14:37,-90,32.16866695,34.81322274,38,
5a:be:f5:43:ab:af,BezeqFree,2017-10-27 16:22:15,-90,32.17246041,34.80146374,38,
14:af:db:cd:36:3a,BezeqFree,2017-10-27 16:26:25,-89,32.17329851,34.8080852,41,
06:ae:db:b1:ac:0d,BezeqFree,2017-10-27 16:20:46,-88,32.16844882,34.80120414,35,
14:af:db:30:c9:d2,BezeqFree,2017-10-27 16:20:54,-87,32.16851102,34.80047649,35,
06:ae:db:ba:2d:35,BezeqFree,2017-10-27 16:20:54,-85,32.16851102,34.80047649,35,
5a:b0:ce:33:a4:d6,Bezeq Free,2017-10-27 16:25:13,-92,32.16799787,34.80501351,31,
52:f1:df:a0:70:ea,Bezeq Free,2017-10-27 16:26:13,-88,32.17223115,34.80762906,36,
62:fc:af:9d:69:bf,Bezeq Free,2017-10-27 16:23:34,-87,32.16857669,34.80014154,27,
62:04:15:60:6a:b6,Bezeq Free,2017-10-27 16:27:21,-87,32.17208714,34.81204662,18,
c0:a0:bb:cb:59:5b,BezeqNGN_001489_2.4GHz_1,2017-10-27 16:27:45,-92,32.16957016,34.81081783,18,
62:ff:d4:7a:ac:3a,Bezeq Free 3A4428,2017-10-27 16:23:31,-90,32.16873071,34.8001699,25,
4c:60:de:42:20:28,BezeqNGN_98087,2017-10-27 16:23:31,-87,32.16873071,34.8001699,25,
6a:b0:ce:aa:73:32,Bezeq Free 9A236D,2017-10-27 16:26:43,-86,32.17306255,34.81011613,37,
14:ae:db:b3:7b:65,Bezeq2.4,2017-10-27 16:18:54,-86,32.16686569,34.8088424,35,
a0:21:b7:79:da:8c,Bezeq-n_DA8C,2017-10-27 16:23:52,-83,32.16794123,34.80115899,24,
e8:fc:af:9d:69:be,BezeqNGN_J03015_2.4GHz_1,2017-10-27 16:21:01,-82,32.16858542,34.80020728,37,
6a:0c:c8:1d:c8:28,Bezeq Free F026CC,2017-10-27 16:27:42,-79,32.16989007,34.81096842,22,
